mmsi,start_time,end_time,is_fishing
215151145083937,2012-06-01T00:12:03Z,2012-06-01T00:24:05Z,1.0
215151145083937,2012-06-01T02:51:38Z,2012-06-01T03:09:47Z,1.0
215151145083937,2012-06-01T05:00:50Z,2012-06-01T05:18:20Z,1.0
215151145083937,2012-06-01T06:41:28Z,2012-06-01T06:47:15Z,1.0
215151145083937,2012-06-01T08:20:10Z,2012-06-01T08:26:23Z,1.0
215151145083937,2012-06-01T13:38:24Z,2012-06-01T15:29:15Z,1.0
215151145083937,2012-06-01T23:52:04Z,2012-06-02T04:17:20Z,1.0
215151145083937,2012-06-02T05:47:46Z,2012-06-02T05:56:40Z,1.0
215151145083937,2012-06-02T07:21:51Z,2012-06-02T07:40:28Z,1.0
215151145083937,2012-06-02T09:04:10Z,2012-06-02T09:16:11Z,1.0
215151145083937,2012-06-02T13:47:02Z,2012-06-02T14:20:36Z,1.0
215151145083937,2012-06-02T23:24:06Z,2012-06-03T00:16:04Z,1.0
215151145083937,2012-06-03T01:04:36Z,2012-06-03T01:51:09Z,1.0
215151145083937,2012-06-03T03:28:59Z,2012-06-03T03:38:10Z,1.0
215151145083937,2012-06-03T04:58:40Z,2012-06-03T05:13:19Z,1.0
215151145083937,2012-06-03T06:35:24Z,2012-06-03T06:42:38Z,1.0
215151145083937,2012-06-03T08:04:39Z,2012-06-03T08:14:02Z,1.0
215151145083937,2012-06-03T13:02:35Z,2012-06-03T13:40:28Z,1.0
215151145083937,2012-06-03T14:32:27Z,2012-06-03T14:54:29Z,1.0
215151145083937,2012-06-03T23:09:59Z,2012-06-04T01:40:21Z,1.0
215151145083937,2012-06-04T03:41:11Z,2012-06-04T03:55:56Z,1.0
215151145083937,2012-06-04T05:31:40Z,2012-06-04T05:44:15Z,1.0
215151145083937,2012-06-04T07:16:42Z,2012-06-04T07:25:06Z,1.0
215151145083937,2012-06-04T08:49:38Z,2012-06-04T09:02:55Z,1.0
